cust_id,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents
66336.0,39,20900,8.8,part-time,Some College,Married,1
66337.0,44,52700,1.5,fulltime,Bachelor,Married,1
66338.0,33,32200,9.0,full-time,Bachelor,Married,1
66339.0,44,54400,9.0,full-time,Bachelor,Divorced,0
66340.0,28,55300,3.1,ft,High School,Married,1
66341.0,40,46600,6.0,full-time,Graduate,Married,0
66342.0,31,22500,8.6,contract,Bachelor,Single,0
66343.0,56,49400,1.8,full-time,High School,Married,1
66344.0,34,61000,8.3,self emp,Graduate,Married,2
66345.0,34,85500,2.3,full-time,Graduate,Married,2
66346.0,46,47900,8.2,Full-time,Bachelor,Married,0
66347.0,25,36900,7.9,Full-time,Graduate,Married,2
66348.0,33,72500,8.6,full-time,Bachelor,Married,1
66349.0,42,64700,10.6,Full-time,Some College,Married,1
66350.0,46,40500,3.3,fulltime,Graduate,Single,1
66351.0,52,95600,14.0,full-time,Advanced,Married,0
66352.0,50,20000,10.2,self-employed,Bachelor,Single,2
66353.0,56,43500,2.7,fulltime,Some College,Divorced,1
66354.0,54,104500,4.2,Full-time,Advanced,Single,1
66355.0,41,22000,8.3,Full-time,High School,Divorced,2
66356.0,32,25000,8.7,full-time,Bachelor,Divorced,1
66357.0,28,35700,9.2,full-time,High School,Married,2
66358.0,41,66100,5.8,Full-time,Graduate,Divorced,0
66359.0,34,35400,5.0,self employed,High School,Married,2
66360.0,51,20200,6.1,part-time,Some College,Divorced,0
66361.0,27,23500,9.4,fulltime,Some College,Married,2
66362.0,48,64400,5.7,Full-time,Bachelor,Divorced,2
66363.0,34,51700,3.5,self employed,Some College,Single,1
66364.0,23,20500,0.7,full-time,Some College,Single,2
66365.0,37,47900,9.7,full-time,Bachelor,Married,3
66366.0,20,20000,2.5,self employed,High School,Single,0
66367.0,71,20000,4.7,self-employed,High School,Married,3
66368.0,31,48300,6.1,ft,Bachelor,Single,2
66369.0,24,20000,6.5,Full-time,High School,Single,1
66370.0,31,20000,6.9,contractor,High School,Married,1
66371.0,35,63100,2.4,part time,High School,Married,4
66372.0,33,82200,12.0,self employed,Advanced,Single,1
66373.0,19,20000,1.7,fulltime,High School,Married,1
66374.0,35,30700,5.8,ft,Graduate,Married,2
66375.0,22,33900,4.7,Full-time,Graduate,Single,0
66376.0,51,20000,6.5,self employed,Some College,Single,2
66377.0,36,20000,9.7,self employed,High School,Single,0
66378.0,53,39200,8.9,Full-time,High School,Married,2
66379.0,40,52200,9.2,fulltime,Some College,Married,2
66380.0,27,42400,5.0,pt,Graduate,Married,1
66381.0,20,24200,2.2,self employed,High School,Married,1
66382.0,32,55800,9.3,self-employed,Graduate,Married,2
66383.0,32,30700,4.2,contractor,High School,Single,1
66384.0,21,26500,3.4,self employed,Some College,Single,1
66385.0,35,66800,7.8,ft,Some College,Single,1
66386.0,34,41600,0.9,Full-time,Some College,Married,3
66387.0,38,46000,8.1,self-employed,Some College,Divorced,1
66388.0,31,56500,9.3,self employed,Graduate,Single,0
66389.0,40,45200,1.9,fulltime,Graduate,Single,1
66390.0,27,20000,6.0,full-time,Bachelor,Single,1
66391.0,37,53900,5.6,self employed,Graduate,Single,2
66392.0,35,51500,1.6,part-time,High School,Single,1
66393.0,52,86500,5.5,full-time,Advanced,Divorced,1
66394.0,58,37500,5.2,ft,Bachelor,Divorced,1
66395.0,52,30300,6.4,fulltime,Graduate,Divorced,2
66396.0,42,33100,4.1,fulltime,Some College,Divorced,1
66397.0,32,30800,0.7,part time,High School,Single,2
66398.0,44,33300,3.9,full-time,High School,Divorced,1
66399.0,49,25700,4.5,Full-time,Graduate,Married,1
66400.0,29,20000,1.2,fulltime,High School,Divorced,2
66401.0,34,51700,5.4,ft,Bachelor,Single,0
66402.0,30,37200,10.0,ft,Graduate,Single,2
66403.0,49,36000,8.7,ft,Bachelor,Married,4
66404.0,19,33300,1.8,Full-time,Some College,Single,1
66405.0,50,57100,10.7,ft,Bachelor,Married,2
66406.0,53,38800,8.5,ft,High School,Married,2
66407.0,42,45100,2.7,full-time,Bachelor,Married,1
66408.0,31,32400,7.6,full-time,Some College,Single,0
66409.0,36,31000,10.5,ft,High School,Single,1
66410.0,32,59300,5.8,self-employed,Graduate,Married,0
66411.0,55,55200,5.1,fulltime,Some College,Single,1
66412.0,34,35300,4.6,Full-time,Some College,Married,2
66413.0,63,20000,9.3,fulltime,Advanced,Divorced,1
66414.0,39,28400,2.9,full-time,Some College,Married,0
66415.0,28,29500,10.9,ft,Some College,Single,1
66416.0,31,47200,4.9,fulltime,High School,Single,1
66417.0,26,31300,8.0,Full-time,High School,Married,2
66418.0,37,58800,5.4,full-time,Some College,Single,0
66419.0,25,40700,3.1,ft,Some College,Married,2
66420.0,33,20000,2.9,fulltime,High School,Married,1
66421.0,37,21100,0.4,fulltime,Bachelor,Married,3
66422.0,39,86200,9.1,self employed,Graduate,Single,0
66423.0,22,25100,2.6,full-time,High School,Single,0
66424.0,39,69600,5.2,ft,Bachelor,Single,0
66425.0,41,29900,2.1,Full-time,High School,Single,0
66426.0,46,58900,5.3,ft,Some College,Married,1
66427.0,32,21400,9.5,Full-time,Some College,Single,0
66428.0,36,39700,1.3,Full-time,Bachelor,Single,0
66429.0,40,25800,5.2,full-time,Bachelor,Divorced,0
66430.0,30,25400,5.9,full-time,High School,Married,0
66431.0,40,139602,5.1,Full-time,Some College,Single,0
66432.0,43,84300,12.4,ft,Bachelor,Single,0
66433.0,59,32000,8.1,fulltime,High School,Married,1
66434.0,36,68200,5.9,contract,Advanced,Married,0
66435.0,48,46200,11.1,part-time,High School,Married,4
66436.0,41,42300,4.3,contract,High School,Divorced,1
66437.0,45,20100,5.2,full-time,Graduate,Divorced,1
66438.0,43,26500,2.7,Full-time,Some College,Divorced,0
66439.0,53,28500,6.2,Full-time,Graduate,Married,0
66440.0,37,92200,4.2,ft,Some College,Divorced,1
66441.0,29,39600,6.8,self-employed,Bachelor,Married,1
66442.0,41,30900,2.6,fulltime,High School,Single,3
66443.0,35,76900,0.6,contract,Bachelor,Married,3
66444.0,42,51100,8.0,full-time,Bachelor,Married,4
66445.0,47,26600,5.0,self emp,Bachelor,Married,0
66446.0,32,24900,12.9,part time,Graduate,Married,0
66447.0,49,36400,5.7,fulltime,Bachelor,Single,1
66448.0,32,139602,4.6,fulltime,Bachelor,Married,3
66449.0,32,61600,5.2,Full-time,Graduate,Married,1
66450.0,55,48600,7.0,Full-time,Bachelor,Married,2
66451.0,53,51500,7.2,fulltime,Some College,Married,4
66452.0,20,20000,1.0,self emp,Graduate,Married,1
66453.0,50,67600,10.4,full-time,Bachelor,Single,1
66454.0,34,56100,6.1,self employed,Bachelor,Single,0
66455.0,44,60000,9.0,Full-time,Advanced,Married,3
66456.0,19,27400,1.3,fulltime,Some College,Single,0
66457.0,42,60800,3.8,pt,Graduate,Married,2
66458.0,61,32700,3.1,part time,Bachelor,Married,0
66459.0,26,31200,5.8,Full-time,Bachelor,Single,2
66460.0,50,79400,11.3,fulltime,Graduate,Divorced,3
66461.0,53,24600,1.5,ft,High School,Divorced,1
66462.0,48,34400,2.7,pt,Bachelor,Married,3
66463.0,38,37600,5.7,fulltime,Graduate,Married,2
66464.0,53,23200,6.8,fulltime,Bachelor,Married,0
66465.0,43,32500,2.8,fulltime,High School,Married,4
66466.0,31,25300,13.1,ft,Bachelor,Single,3
66467.0,24,31200,4.3,Full-time,Bachelor,Single,1
66468.0,51,66300,6.4,ft,Some College,Single,0
66469.0,41,57700,1.3,Full-time,Some College,Married,1
66470.0,40,34700,7.3,full-time,Some College,Divorced,2
66471.0,39,77400,2.6,ft,Graduate,Married,2
66472.0,31,90600,8.4,contract,Advanced,Married,0
66473.0,43,57300,14.0,full-time,Some College,Married,1
66474.0,19,37000,1.6,fulltime,High School,Single,0
66475.0,42,41700,9.7,Full-time,Some College,Single,1
66476.0,28,102800,0.5,Full-time,Bachelor,Single,1
66477.0,53,58700,5.2,Full-time,Bachelor,Married,3
66478.0,26,40000,4.3,Full-time,Bachelor,Single,1
66479.0,18,20000,0.2,full-time,High School,Single,0
66480.0,67,20000,2.2,fulltime,Graduate,Married,0
66481.0,40,39700,5.1,fulltime,Graduate,Married,1
66482.0,30,37500,9.6,full-time,Graduate,Single,1
66483.0,44,37700,8.1,full-time,Bachelor,Single,0
66484.0,34,112900,4.8,Full-time,Bachelor,Single,1
66485.0,29,36900,9.2,fulltime,Bachelor,Single,0
66486.0,28,39200,5.6,Full-time,Graduate,Married,1
66487.0,63,22900,9.8,Full-time,High School,Married,1
66488.0,40,31400,0.5,fulltime,Advanced,Married,3
66489.0,55,83300,2.9,full-time,Bachelor,Married,1
66490.0,52,77300,8.0,pt,Advanced,Divorced,0
66491.0,44,49600,2.0,ft,Bachelor,Married,1
66492.0,48,83900,5.7,part-time,Advanced,Married,3
66493.0,20,25600,2.4,Full-time,High School,Married,0
66494.0,54,51300,5.5,fulltime,High School,Divorced,0
66495.0,34,46000,3.8,Full-time,Advanced,Married,0
66496.0,41,20000,5.8,ft,Some College,Married,1
66497.0,30,35700,4.7,Full-time,Some College,Single,1
66498.0,39,63300,4.9,fulltime,Some College,Divorced,3
66499.0,44,36700,3.9,Full-time,Bachelor,Married,0
66500.0,28,20600,3.7,Full-time,High School,Single,0
66501.0,31,74600,0.2,self emp,Bachelor,Single,1
66502.0,31,45400,5.2,Full-time,Bachelor,Single,0
66503.0,28,59100,3.0,ft,Graduate,Single,1
66504.0,44,53700,4.6,fulltime,Bachelor,Divorced,1
66505.0,52,39000,7.8,full-time,High School,Married,1
66506.0,56,40100,4.8,ft,Bachelor,Married,2
66507.0,47,45500,5.5,pt,Bachelor,Divorced,0
66508.0,31,36600,4.4,self employed,Some College,Married,1
66509.0,37,88000,5.8,ft,Bachelor,Single,0
66510.0,30,24500,11.2,fulltime,High School,Married,2
66511.0,39,58400,6.3,Full-time,Graduate,Single,0
66512.0,33,35200,1.2,self emp,Some College,Married,3
66513.0,43,51500,2.4,Full-time,Graduate,Married,0
66514.0,33,126200,3.5,ft,Some College,Single,3
66515.0,38,79900,7.5,full-time,Advanced,Single,1
66516.0,35,24000,11.1,full-time,Advanced,Married,0
66517.0,53,49000,2.9,Full-time,Graduate,Married,3
66518.0,32,28500,1.1,fulltime,Advanced,Single,0
66519.0,43,74000,2.7,Full-time,Graduate,Married,2
66520.0,21,23700,3.2,part time,Graduate,Single,4
66521.0,34,58700,1.7,fulltime,Bachelor,Married,1
66522.0,42,117600,1.6,Full-time,Some College,Divorced,1
66523.0,52,54500,3.8,ft,Some College,Married,0
66524.0,31,34400,6.5,fulltime,Bachelor,Married,1
66525.0,40,82900,5.0,full-time,Bachelor,Single,1
66526.0,45,53700,9.2,full-time,Some College,Married,3
66527.0,38,35800,7.4,ft,Some College,Married,2
66528.0,46,21100,0.4,self employed,High School,Married,2
66529.0,47,30700,4.8,full-time,High School,Single,0
66530.0,51,60800,4.8,self employed,Bachelor,Married,2
66531.0,27,27100,2.2,full-time,Some College,Married,0
66532.0,27,32900,3.8,Full-time,Bachelor,Single,1
66533.0,31,91000,10.1,fulltime,Graduate,Married,0
66534.0,34,53700,9.5,Full-time,High School,Married,3
66535.0,44,20000,3.9,self-employed,Bachelor,Married,3
66536.0,45,37600,6.8,self emp,Graduate,Married,3
66537.0,46,29100,11.2,Full-time,Advanced,Single,2
66538.0,37,53500,4.8,self-employed,Graduate,Single,3
66539.0,23,20000,5.6,self emp,High School,Single,0
66540.0,57,36700,12.2,self employed,Bachelor,Married,1
66541.0,45,23600,8.5,Full-time,Some College,Married,1
66542.0,42,51500,7.8,ft,Bachelor,Married,2
66543.0,68,20000,9.2,self employed,High School,Divorced,2
66544.0,20,20000,2.9,self employed,High School,Single,0
66545.0,27,57300,2.8,Full-time,Graduate,Married,3
66546.0,26,27700,3.4,Full-time,High School,Single,1
66547.0,29,20000,4.0,pt,High School,Married,2
66548.0,30,47900,7.2,full-time,Bachelor,Married,2
66549.0,32,46500,0.3,ft,Some College,Married,3
66550.0,41,90300,4.3,self employed,Advanced,Single,4
66551.0,52,29600,1.2,full-time,Some College,Married,1
66552.0,53,60600,8.3,Full-time,Bachelor,Married,1
66553.0,44,20000,9.7,ft,High School,Married,1
66554.0,40,45500,8.4,Full-time,Bachelor,Married,1
66555.0,23,20100,1.6,Full-time,Bachelor,Single,1
66556.0,49,42500,6.0,self employed,Some College,Divorced,0
66557.0,45,58900,2.4,Full-time,Graduate,Single,2
66558.0,44,25700,9.2,ft,High School,Single,1
66559.0,57,72200,6.3,self employed,Some College,Married,3
66560.0,33,39700,1.1,Full-time,Advanced,Divorced,4
66561.0,50,33400,7.7,Full-time,High School,Divorced,1
66562.0,51,21100,4.8,Full-time,High School,Single,0
66563.0,34,68800,13.1,part time,Graduate,Married,0
66564.0,26,42100,4.6,part time,Graduate,Married,4
66565.0,51,53700,3.0,full-time,Bachelor,Married,1
66566.0,46,68800,7.4,full-time,Advanced,Single,0
66567.0,36,43600,5.1,contract,Graduate,Married,0
66568.0,30,56300,7.0,fulltime,Bachelor,Married,1
66569.0,47,41600,5.6,Full-time,Graduate,Married,3
66570.0,27,64500,2.3,Full-time,Bachelor,Married,2
66571.0,32,42700,8.9,Full-time,Bachelor,Married,2
66572.0,58,34700,8.9,Full-time,Graduate,Married,1
66573.0,33,69300,5.4,fulltime,Advanced,Single,1
66574.0,31,44600,4.6,Full-time,High School,Single,0
66575.0,56,89400,5.2,Full-time,Some College,Married,1
66576.0,54,30900,2.5,full-time,High School,Divorced,2
66577.0,49,30500,0.2,full-time,High School,Married,1
66578.0,58,25500,6.8,part time,Some College,Married,5
66579.0,56,22900,7.0,Full-time,High School,Married,3
66580.0,40,102000,7.0,ft,Graduate,Married,3
66581.0,23,33500,5.3,pt,Some College,Single,0
66582.0,53,80700,5.2,Full-time,Some College,Married,2
66583.0,35,55100,10.9,self employed,Graduate,Single,1
66584.0,42,53800,5.7,self emp,High School,Married,0
66585.0,31,22600,12.7,fulltime,High School,Single,0
66586.0,49,45600,12.8,pt,Some College,Married,1
66587.0,41,60100,2.0,self-employed,Some College,Married,2
66588.0,39,79000,2.2,Full-time,Graduate,Married,0
66589.0,38,48200,8.9,full-time,Advanced,Married,2
66590.0,46,74300,3.5,Full-time,Advanced,Married,2
66591.0,23,20000,5.7,self employed,Bachelor,Single,2
66592.0,48,53100,4.3,ft,Bachelor,Single,2
66593.0,27,41800,4.7,ft,Bachelor,Single,1
66594.0,45,22500,9.5,Full-time,High School,Divorced,0
66595.0,48,45300,3.8,full-time,Bachelor,Single,0
66596.0,35,20000,1.0,Full-time,Bachelor,Married,1
66597.0,47,26000,0.9,full-time,Bachelor,Married,1
66598.0,44,30900,6.9,ft,High School,Married,0
66599.0,25,20000,6.9,fulltime,Some College,Married,1
66600.0,46,42300,11.3,full-time,Some College,Divorced,1
66601.0,38,101600,7.8,pt,Some College,Single,0
66602.0,34,52300,6.5,Full-time,Bachelor,Single,0
66603.0,18,20000,0.3,self emp,High School,Single,1
66604.0,39,29600,6.5,full-time,Bachelor,Married,1
66605.0,38,49700,0.7,self employed,Graduate,Single,1
66606.0,37,48100,5.5,full-time,Some College,Married,0
66607.0,38,20000,3.0,Full-time,Some College,Married,1
66608.0,41,46700,10.0,self emp,Some College,Married,3
66609.0,45,122100,8.4,Full-time,Graduate,Married,2
66610.0,68,20000,4.3,full-time,High School,Divorced,0
66611.0,38,74800,2.2,full-time,Bachelor,Married,0
66612.0,20,20000,0.2,Full-time,High School,Single,0
66613.0,43,124000,1.9,ft,Advanced,Married,2
66614.0,49,45600,1.8,full-time,Some College,Married,1
66615.0,40,34600,8.3,self employed,High School,Single,2
66616.0,26,27100,1.6,ft,Bachelor,Married,4
66617.0,32,70600,4.3,Full-time,Advanced,Married,0
66618.0,52,29300,8.2,Full-time,Some College,Married,2
66619.0,45,61300,1.3,ft,Some College,Married,3
66620.0,19,27700,1.6,Full-time,High School,Single,1
66621.0,47,73100,6.2,pt,Some College,Married,1
66622.0,54,24900,4.4,Full-time,High School,Single,3
66623.0,49,82800,6.6,contract,Advanced,Single,1
66624.0,47,34500,5.6,full-time,Some College,Single,0
66625.0,29,20200,3.5,ft,Some College,Married,3
66626.0,42,131800,0.4,self employed,Bachelor,Married,0
66627.0,61,111600,6.2,fulltime,Advanced,Married,3
66628.0,36,35900,12.1,fulltime,Some College,Single,1
66629.0,35,35900,3.4,Full-time,High School,Single,1
66630.0,40,66500,8.1,self employed,Bachelor,Married,2
66631.0,36,20000,12.8,full-time,Some College,Single,1
66632.0,33,68000,6.2,full-time,Some College,Married,3
66633.0,27,49200,4.3,full-time,Bachelor,Married,1
66634.0,23,20000,3.9,fulltime,Some College,Married,3
66635.0,45,67600,4.5,ft,High School,Married,0
66636.0,48,96200,8.2,contract,Graduate,Married,2
66637.0,59,20000,5.5,self employed,High School,Married,3
66638.0,46,20000,0.8,fulltime,Some College,Divorced,0
66639.0,34,50700,9.4,Full-time,Bachelor,Single,0
66640.0,55,34000,1.9,Full-time,High School,Married,1
66641.0,41,40400,8.9,full-time,Bachelor,Married,1
66642.0,65,56200,9.5,fulltime,High School,Married,5
66643.0,28,44800,1.0,full-time,Bachelor,Married,1
66644.0,42,58600,9.2,fulltime,Advanced,Married,1
66645.0,20,20900,2.3,fulltime,Advanced,Married,0
66646.0,46,31100,3.4,Full-time,Bachelor,Married,3
66647.0,36,47800,3.6,full-time,High School,Married,1
66648.0,39,116000,1.7,Full-time,Advanced,Single,1
66649.0,22,40700,4.0,self employed,Bachelor,Single,1
66650.0,24,36200,5.3,full-time,Graduate,Single,1
66651.0,38,24900,3.7,contract,High School,Single,0
66652.0,27,52500,4.4,fulltime,Some College,Single,1
66653.0,64,25600,10.7,self employed,High School,Single,1
66654.0,22,30200,4.7,full-time,High School,Single,0
66655.0,32,52400,10.7,Full-time,Bachelor,Married,1
66656.0,29,42300,7.3,ft,High School,Single,1
66657.0,41,34700,1.0,Full-time,High School,Married,2
66658.0,39,20000,1.6,fulltime,High School,Single,3
66659.0,31,84600,5.6,Full-time,Bachelor,Married,2
66660.0,43,67800,6.1,ft,Bachelor,Divorced,0
66661.0,18,20000,0.4,fulltime,Bachelor,Single,0
66662.0,62,24900,6.3,self emp,High School,Married,0
66663.0,39,139602,6.8,Full-time,Some College,Married,5
66664.0,51,44700,8.8,Full-time,Graduate,Married,1
66665.0,29,40200,0.4,contract,Bachelor,Married,2
66666.0,36,80800,8.0,Full-time,Advanced,Single,1
66667.0,47,91600,12.5,fulltime,Bachelor,Single,1
66668.0,44,31800,12.9,Full-time,Advanced,Divorced,0
66669.0,21,20900,2.9,fulltime,Bachelor,Single,0
66670.0,43,46300,0.9,fulltime,Graduate,Married,1
66671.0,38,51200,11.1,full-time,Bachelor,Married,3
66672.0,57,28200,1.3,Full-time,Advanced,Single,0
66673.0,38,66400,9.8,fulltime,Graduate,Married,0
66674.0,20,33300,2.7,ft,High School,Single,0
66675.0,30,54600,8.0,full-time,Bachelor,Single,2
66676.0,37,20000,2.0,Full-time,Some College,Divorced,0
66677.0,47,26800,3.6,full-time,Some College,Married,2
66678.0,60,39400,9.5,Full-time,Graduate,Divorced,0
66679.0,44,20000,6.8,self employed,Graduate,Married,2
66680.0,28,47500,5.6,ft,Graduate,Married,0
66681.0,39,66900,1.0,Full-time,High School,Single,0
66682.0,35,32400,0.9,fulltime,Some College,Single,1
66683.0,48,32100,4.5,full-time,Some College,Married,0
66684.0,39,35200,10.6,Full-time,Bachelor,Single,0
66685.0,43,43300,4.9,Full-time,High School,Married,2
66686.0,44,66100,6.1,Full-time,Bachelor,Divorced,0
66687.0,37,34800,6.6,self emp,Some College,Married,1
66688.0,45,71700,8.3,pt,Advanced,Married,2
66689.0,31,24500,1.2,self employed,Bachelor,Married,0
66690.0,21,20000,3.8,self-employed,High School,Single,0
66691.0,43,49500,2.6,Full-time,Bachelor,Divorced,2
66692.0,43,20400,5.7,Full-time,Graduate,Divorced,0
66693.0,53,30600,1.9,self employed,Bachelor,Married,2
66694.0,30,38300,2.1,part time,Graduate,Married,3
66695.0,38,54000,8.8,ft,Bachelor,Married,0
66696.0,27,23300,2.5,ft,Bachelor,Married,1
66697.0,43,105900,2.7,contract,Graduate,Single,0
66698.0,53,33100,5.4,part-time,Some College,Married,2
66699.0,29,51300,0.4,Full-time,High School,Married,0
66700.0,52,28000,4.4,full-time,Graduate,Married,0
66701.0,51,55100,12.6,full-time,Bachelor,Married,1
66702.0,40,34300,5.3,full-time,Advanced,Married,2
66703.0,20,20000,0.6,fulltime,Bachelor,Single,1
66704.0,25,31400,5.3,self employed,Bachelor,Married,1
66705.0,35,21200,7.9,Full-time,Some College,Single,1
66706.0,39,20000,9.6,full-time,Some College,Married,3
66707.0,47,30300,5.9,Full-time,Some College,Married,2
66708.0,46,49700,10.9,pt,High School,Married,2
66709.0,46,73200,0.7,ft,Graduate,Married,2
66710.0,53,25700,8.8,full-time,Advanced,Single,0
66711.0,38,42700,11.7,part-time,High School,Married,0
66712.0,58,30400,2.5,Full-time,Graduate,Single,1
66713.0,43,87800,7.0,self-employed,Advanced,Married,0
66714.0,33,20000,7.6,part time,High School,Married,0
66715.0,42,34400,5.5,self emp,High School,Divorced,0
66716.0,25,75600,7.7,part time,High School,Single,0
66717.0,34,57900,4.8,ft,Bachelor,Married,0
66718.0,25,20000,2.3,fulltime,Graduate,Single,0
66719.0,33,34400,3.8,Full-time,High School,Single,0
66720.0,49,30400,3.9,Full-time,Advanced,Married,3
66721.0,42,42200,3.1,Full-time,High School,Married,5
66722.0,62,50500,1.0,self emp,High School,Married,2
66723.0,38,48300,9.3,fulltime,Bachelor,Single,1
66724.0,27,30500,7.7,full-time,Some College,Single,2
66725.0,48,30300,2.0,self-employed,Some College,Married,2
